State_Center,Act_Center,Reward_Center,NextState_Center,Done,Cost_Center,Weight,Probability
"[-0.22499999999999998, 0.054999999999999986]",[0.8150000000000001],[1.015],"[-0.22499999999999998, 0.03499999999999997]",False,[50.0],1,0.2
"[-0.22499999999999998, 0.03499999999999997]",[0.775],[1.055],"[-0.21499999999999997, 0.01500000000000001]",False,[50.0],1,0.03571428571428571
"[-0.21499999999999997, -0.025000000000000026]",[0.6549999999999999],[1.175],"[-0.22499999999999998, -0.03499999999999998]",False,[50.0],1,0.2
"[-0.22499999999999998, -0.03499999999999998]",[0.805],[1.215],"[-0.22499999999999998, -0.055]",False,[50.0],1,0.125
"[-0.245, -0.08500000000000002]",[0.705],[1.305],"[-0.265, -0.10499999999999998]",False,[50.0],1,0.25
"[-0.265, -0.10499999999999998]",[0.6849999999999999],[1.345],"[-0.28500000000000003, -0.125]",False,[50.0],1,0.25
"[-0.375, -0.155]",[0.06499999999999984],[1.415],"[-0.405, -0.165]",False,[50.0],1,0.2
"[-0.515, -0.09500000000000003]",[-0.8650000000000001],[1.245],"[-0.525, -0.07500000000000001]",False,[50.0],1,0.16666666666666666
"[-0.545, -0.03499999999999998]",[-0.765],[1.125],"[-0.545, -0.015000000000000017]",False,[50.0],1,0.25
"[-0.545, -0.015000000000000017]",[-0.8250000000000001],[1.085],"[-0.555, 0.005]",False,[50.0],1,1.0
"[-0.555, 0.005]",[-0.9750000000000001],[1.035],"[-0.545, 0.02500000000000002]",False,[50.0],1,0.2
"[-0.545, 0.02500000000000002]",[-0.8250000000000001],[0.995],"[-0.545, 0.054999999999999986]",False,[50.0],1,1.0
"[-0.535, 0.07500000000000001]",[-0.8550000000000001],[0.915],"[-0.525, 0.09499999999999997]",False,[50.0],1,1.0
"[-0.525, 0.09499999999999997]",[-0.795],[0.875],"[-0.505, 0.11499999999999999]",False,[50.0],1,0.5
"[-0.505, 0.11499999999999999]",[-0.755],[0.835],"[-0.485, 0.135]",False,[50.0],1,1.0
"[-0.32499999999999996, -0.025000000000000026]",[-0.14500000000000002],[1.235],"[-0.32499999999999996, -0.015000000000000017]",False,[50.0],1,0.023255813953488372
