State,Act,Reward,NextState,Done,Cost,Weight,Probability
"[-0.2533474608435059, -0.0017967774768066422]",[-0.15033678904907227],[1.1676988421822903],"[-0.25343449373535154, 0.001961636297297365]",False,[0.0],14,0.25925925925925924
"[-0.25313266439393994, 0.001770946164728603]",[0.01737984860899315],[1.1703450069881411],"[-0.2528724756768861, 0.0013364644145484553]",False,[0.0],35,0.5223880597014925
"[-0.256495, 0.00806212]",[-0.25161335000000007],[1.121694278717041],"[-0.25486952, 0.01435243999999999]",False,[0.0],1,0.014925373134328358
"[-0.2550448607398224, 0.015156134727325434]",[0.11023575439445506],[1.15867735403117],"[-0.25276687508277895, 0.01240025528423309]",False,[0.0],19,0.41304347826086957
"[-0.25120964125, 0.013281854999999992]",[0.05672817375000008],[1.0856505632400513],"[-0.24916016999999993, 0.01186369374999999]",False,[0.0],4,0.08695652173913043
"[-0.24938743999999996, 0.01908553]",[-0.19286813],[1.1025848388671875],"[-0.24607657999999996, 0.023907180000000007]",False,[0.0],1,0.02127659574468085
"[-0.24688541312499993, 0.02691912937500001]",[0.21295548437500011],[1.0384397983551026],"[-0.24286228062499995, 0.02159524906250001]",False,[0.0],6,0.2222222222222222
"[-0.24336146937499994, 0.027707566250000017]",[0.0980855668750001],[1.0638354957103728],"[-0.23905906109375002, 0.025255412187500013]",False,[0.0],7,0.25925925925925924
"[-0.23481696050781248, 0.02612579125000001]",[0.07647105847656259],[1.0868432033807038],"[-0.2307388197265625, 0.024213994707031262]",False,[0.0],10,0.35714285714285715
"[-0.2317573925, 0.02597621000000002]",[0.13676754125000012],[1.0620362162590027],"[-0.22778355375, 0.022557047500000017]",False,[0.0],4,0.14285714285714285
"[-0.22760913843750002, 0.028461223750000007]",[0.1579928046875001],[1.0753242433071137],"[-0.223265994375, 0.02451142750000001]",False,[0.0],6,0.2608695652173913
"[-0.2271484775, 0.022177574375000016]",[0.1874623800000001],[1.067854219675064],"[-0.223849999375, 0.017490966874999996]",False,[0.0],5,0.21739130434782608
"[-0.4285647740625001, 0.09388982562500003]",[-0.4886701978125],[0.8663351237773896],"[-0.412890863125, 0.10610660624999999]",False,[0.0],6,0.3157894736842105
"[-0.4140730375, 0.10554005374999995]",[-0.7183612287500001],[0.841407895088196],"[-0.39622880625, 0.12349908250000002]",False,[0.0],4,0.25
"[-0.392340425, 0.124973895]",[-0.44093773],[0.8322902202606203],"[-0.37175667, 0.13599729500000002]",False,[0.0],2,0.2222222222222222
"[-0.371953, 0.13590622000000002]",[-0.31995177],[0.8311513900756837],"[-0.3497814, 0.14390504000000004]",False,[0.0],1,0.3333333333333333
"[-0.3489692, 0.14211529500000003]",[-0.17265471999999998],[0.8538018703460696],"[-0.326000485, 0.14643168500000003]",False,[0.0],2,0.5
"[-0.32612376249999997, 0.14606511500000002]",[0.06115491250000009],[0.8416521191596986],"[-0.3028349000000001, 0.14453622500000002]",False,[0.0],3,0.6
"[-0.3027893900000001, 0.14864000500000002]",[0.2838338875000001],[0.8458892703056337],"[-0.27938543250000003, 0.14154413500000002]",False,[0.0],3,0.5
"[-0.2776601475, 0.1413099175]",[0.5741475625000001],[0.8795211076736451],"[-0.25581607, 0.12695625500000002]",False,[0.0],3,0.5
"[-0.2569906, 0.1295073]",[0.37155413000000004],[0.8785247802734375],"[-0.23676485, 0.1202184]",False,[0.0],1,0.16666666666666666
"[-0.218949465, 0.10525041999999998]",[0.5573142200000001],[0.9622831821441651],"[-0.202852515, 0.09131753500000003]",False,[0.0],2,0.2857142857142857
"[-0.202852515, 0.09131753500000003]",[0.646272095],[0.9945967674255372],"[-0.189103395, 0.075160745]",False,[0.0],2,0.5
"[-0.18823642000000002, 0.07366133]",[0.65852969],[1.0045653343200684],"[-0.17732858999999998, 0.05719805]",False,[0.0],1,0.2
"[-0.17732858999999998, 0.05719805]",[0.7516019900000002],[1.0421454429626464],"[-0.16917902000000004, 0.03840803999999999]",False,[0.0],1,0.25
"[-0.16917902000000004, 0.03840803999999999]",[0.6784568900000001],[1.0760683059692384],"[-0.16393834000000004, 0.02144659000000001]",False,[0.0],1,0.3333333333333333
"[-0.16393834000000004, 0.02144659000000001]",[0.7115303500000001],[1.1116448402404784],"[-0.16145563000000004, 0.0036584100000000026]",False,[0.0],1,0.5
"[-0.16145563000000004, 0.0036584100000000026]",[0.5189392800000001],[1.1375918388366697],"[-0.16156220000000002, -0.009315129999999998]",False,[0.0],1,0.07142857142857142
"[-0.16156220000000002, -0.009315129999999998]",[0.48107865000000005],[1.1616456985473635],"[-0.16369408000000005, -0.0213421]",False,[0.0],1,1.0
"[-0.16369408000000005, -0.0213421]",[0.5610991300000001],[1.1897006988525394],"[-0.16785693, -0.03536958]",False,[0.0],1,0.5
"[-0.16785693, -0.03536958]",[0.49199042],[1.2143002510070802],"[-0.17417204, -0.04766929]",False,[0.0],1,0.3333333333333333
"[-0.2643753210293639, -0.05971704638311803]",[0.6099282607322725],[1.2917548574161173],"[-0.2747433009228897, -0.07496522150157511]",False,[0.0],25,0.5434782608695652
"[-0.2711786, -0.04040796]",[-0.42462064],[1.17854642868042],"[-0.27707773, -0.02979243]",False,[0.0],1,0.02
"[-0.27707773, -0.02979243]",[-0.35680102],[1.1607063293457034],"[-0.2813688, -0.02087241]",False,[0.0],1,0.125
"[-0.2813688, -0.02087241]",[-0.43459181],[1.1389767646789548],"[-0.28412896, -0.01000756]",False,[0.0],1,0.07692307692307693
"[-0.28412896, -0.01000756]",[-0.22564885],[1.127694320678711],"[-0.28542924, -0.0043663999999999994]",False,[0.0],1,0.08333333333333333
"[-0.28276822826838777, -0.0019247050991988354]",[-0.10639332937848901],[1.1544314937897648],"[-0.2829343317665508, 0.0007350571149558841]",False,[0.0],40,0.25316455696202533
"[-0.28101716881280436, 0.002587033347949805]",[-0.01957836326055317],[1.149018447676537],"[-0.280577132549686, 0.003076491421068495]",False,[0.0],129,0.6649484536082474
"[-0.2855311, 0.005788210000000004]",[-0.2967559],[1.09254732131958],"[-0.2842093, 0.013207199999999999]",False,[0.0],1,0.005154639175257732
"[-0.2842093, 0.013207199999999999]",[-0.13827132],[1.0856337547302246],"[-0.2819118, 0.01666391]",False,[0.0],1,0.045454545454545456
"[-0.28131023499999996, 0.01677065999999999]",[0.0051931400000000735],[1.111943769454956],"[-0.27863386, 0.01664084]",False,[0.0],2,0.09090909090909091
"[-0.2791171, 0.019072290000000002]",[-0.020280259999999994],[1.0798030853271485],"[-0.27603853, 0.01957916999999999]",False,[0.0],1,0.09090909090909091
"[-0.27603853, 0.01957916999999999]",[-0.050207960000000024],[1.0772927284240723],"[-0.2728389, 0.02083445000000001]",False,[0.0],1,0.09090909090909091
"[-0.271257125, 0.02271169750000001]",[0.3018752900000001],[1.084974479675293],"[-0.26802577, 0.015164732499999983]",False,[0.0],3,0.25
"[-0.267984265, 0.01968317999999999]",[0.05177857000000009],[1.0821839809417726],"[-0.264904015, 0.01838880499999999]",False,[0.0],2,0.18181818181818182
"[-0.4232741600000001, -0.04208794]",[-1.02079945],[1.1277298450469972],"[-0.4287080150000001, -0.017708564999999996]",False,[0.0],2,0.009708737864077669
"[-0.4296252100000001, -0.016473559999999998]",[-0.81801824],[1.1190061569213865],"[-0.431170285, 0.003976825000000005]",False,[0.0],2,0.04878048780487805
"[-0.43171038500000003, 0.0058628350000000055]",[-0.9161293850000001],[1.0640215396881103],"[-0.4295507900000001, 0.028766095000000012]",False,[0.0],2,0.09523809523809523
"[-0.42849517375000007, 0.02888538000000001]",[-0.542557125],[1.021370565891266],"[-0.4231500925000001, 0.04244931374999999]",False,[0.0],4,0.12121212121212122
"[-0.40301739999999997, 0.08381092500000002]",[-0.50789331],[0.928537368774414],"[-0.3889305, 0.09650820500000001]",False,[0.0],2,0.1111111111111111
"[-0.37542439000000005, 0.1133360875]",[-0.030419971249999962],[0.8522918462753298],"[-0.3572500699999999, 0.11409658125000001]",False,[0.0],4,0.3333333333333333
"[-0.35372176124999993, 0.11458505875000001]",[-0.36337992249999995],[0.9107362985610962],"[-0.33490363125, 0.12366959500000002]",False,[0.0],4,0.18181818181818182
"[-0.3361984625, 0.12282437000000002]",[-0.08770356749999997],[0.8699167966842651],"[-0.316429675, 0.12501692749999999]",False,[0.0],3,0.3333333333333333
"[-0.3130659875, 0.12513247250000004]",[0.3669326000000001],[0.8914018034934998],"[-0.29353404000000005, 0.11595913625000003]",False,[0.0],4,0.5
"[-0.29732722, 0.11757374]",[0.23970362000000006],[0.8447108268737794],"[-0.27883506, 0.11158108999999998]",False,[0.0],1,0.25
"[-0.27883506, 0.11158108999999998]",[0.45385021000000003],[0.8674034118652344],"[-0.2615872, 0.10023487]",False,[0.0],1,0.16666666666666666
"[-0.26310915, 0.10303384499999999]",[0.693613655],[0.9555728912353516],"[-0.24754857999999993, 0.08569348]",False,[0.0],2,0.4
"[-0.24633538999999996, 0.08550191]",[0.4312792100000001],[0.9184332847595216],"[-0.23323011, 0.07471991]",False,[0.0],1,0.25
"[-0.23323011, 0.07471991]",[0.48040679000000003],[0.9424535751342773],"[-0.22191542, 0.06270969]",False,[0.0],1,0.25
"[-0.2223010825, 0.06245902125000001]",[0.70922337875],[1.0341118693351747],"[-0.21325328250000003, 0.04472845999999999]",False,[0.0],4,1.0
"[-0.21269798, 0.047407979999999995]",[0.5543463400000002],[1.0007744789123536],"[-0.20585179999999997, 0.03354931]",False,[0.0],1,0.25
"[-0.20696914500000002, 0.031994344999999993]",[0.3254166600000001],[1.0679643154144287],"[-0.202283975, 0.023858965000000003]",False,[0.0],2,0.5
"[-0.20093011499999996, 0.024437430000000003]",[0.711013195],[1.0571237087249756],"[-0.19796815499999998, 0.006662130000000004]",False,[0.0],2,0.18181818181818182
"[-0.1970062810965127, 0.001580316945178484]",[0.11300526376680313],[1.1745633085281812],"[-0.19690413637243104, -0.0012448471363311411]",False,[0.0],55,0.21568627450980393
"[-0.19796187000000004, -0.00813597]",[0.62496225],[1.1153931617736814],"[-0.20009696, -0.02376002]",False,[0.0],1,0.009259259259259259
"[-0.20009696, -0.02376002]",[0.4612416100000001],[1.1384552001953123],"[-0.20451355, -0.03529108]",False,[0.0],1,0.14285714285714285
"[-0.20555129499999997, -0.032863260000000005]",[0.4870922500000001],[1.156180238723755],"[-0.211458835, -0.04504052]",False,[0.0],2,0.5
"[-0.21069777000000006, -0.043278040000000004]",[0.637566115],[1.2302273750305175],"[-0.21847239000000002, -0.059217215]",False,[0.0],2,0.1
"[-0.2734818422960785, -0.07751314748145563]",[0.4835895688010106],[1.3116219351213778],"[-0.286528701886972, -0.08960288311137146]",False,[0.0],30,0.6
"[-0.2825656, -0.04504585]",[-0.2205083],[1.1469394683837892],"[-0.28947902, -0.03953314]",False,[0.0],1,0.015873015873015872
"[-0.28925097, -0.039086670000000004]",[-0.214513805],[1.2010010242462161],"[-0.2952187650000001, -0.033723829999999996]",False,[0.0],2,0.18181818181818182
"[-0.29548430000000003, -0.03353369]",[-0.39178366],[1.1153512954711913],"[-0.3003273000000001, -0.02373904]",False,[0.0],1,0.07692307692307693
"[-0.3003273000000001, -0.02373904]",[-0.23523425000000003],[1.1035895347595215],"[-0.30381197000000004, -0.01785821]",False,[0.0],1,0.04
"[-0.3029022848046876, -0.011202080820312503]",[0.2686615612500001],[1.2157306548208],"[-0.30505279757812515, -0.017918595507812496]",False,[0.0],9,0.3
"[-0.30635500000000004, -0.011966409999999999]",[-0.39714029],[1.0719488143920899],"[-0.30774010000000007, -0.002037879999999999]",False,[0.0],1,0.03333333333333333
"[-0.30139854186584486, -0.0029119466152954104]",[-0.16684942847000123],[1.1253206737732397],"[-0.3016419443943788, 0.0012592953258059748]",False,[0.0],17,0.20987654320987653
"[-0.30758905000000003, 0.006908770000000003]",[-0.23101986000000002],[1.0425045013427734],"[-0.30617560000000005, 0.012684230000000001]",False,[0.0],1,0.009615384615384616
"[-0.3038393889062501, 0.015764306718749992]",[0.15171315796875012],[1.1558094881474974],"[-0.3015193782031251, 0.011971475156249991]",False,[0.0],8,0.2
"[-0.30393004000000007, 0.016734479999999993]",[-0.27763139],[1.020522403717041],"[-0.3008823400000001, 0.023675320000000007]",False,[0.0],1,0.025
"[-0.3017248525000001, 0.025431900000000014]",[0.13735226000000011],[1.0746854543685913],"[-0.2978388675000001, 0.021998110000000008]",False,[0.0],3,0.07142857142857142
"[-0.29699713000000005, 0.025496960000000006]",[-0.13102214],[1.0103281021118165],"[-0.29274297000000005, 0.028772590000000008]",False,[0.0],1,0.05555555555555555
"[-0.29194683500000007, 0.02707076000000002]",[0.1009741750000001],[1.0798235416412356],"[-0.28775012499999997, 0.024546325000000015]",False,[0.0],2,0.1111111111111111
"[-0.28809822, 0.02799224500000002]",[0.15889732000000012],[1.0716415405273438],"[-0.28383139, 0.02401983500000001]",False,[0.0],2,0.10526315789473684
"[-0.2837469, 0.02641129000000001]",[-0.032667180000000025],[1.0134172439575195],"[-0.27947754, 0.027227880000000003]",False,[0.0],1,0.05263157894736842
"[-0.27947754, 0.027227880000000003]",[0.09100020000000004],[1.0179673194885255],"[-0.2752424, 0.02495289]",False,[0.0],1,0.08333333333333333
"[-0.368362455, -0.027555120000000002]",[-0.9282603925],[1.162333130836487],"[-0.37157203250000004, -0.0050695850000000015]",False,[0.0],3,0.06521739130434782
"[-0.3768451339746094, -0.0016536374804687545]",[-0.2561847825195313],[1.16148617847357],"[-0.3767681366479492, 0.00475098349853516]",False,[0.0],13,0.28888888888888886
"[-0.37022567, 0.00965691]",[-0.67360675],[1.1462393760681153],"[-0.3677824, 0.02649713]",False,[0.0],1,0.02631578947368421
"[-0.36750172999999997, 0.02759427000000001]",[-0.27727492000000004],[1.1011817932128907],"[-0.362716945, 0.03452611]",False,[0.0],2,0.05128205128205128
"[-0.36287332, 0.03905058]",[-0.54909246],[1.0936778068542479],"[-0.35589319999999997, 0.05277789000000001]",False,[0.0],1,0.023809523809523808
"[-0.3529924499999999, 0.055994215]",[-0.20269488],[1.0671260356903076],"[-0.343763085, 0.061061500000000005]",False,[0.0],2,0.07692307692307693
"[-0.3480158303125, 0.06523663125000001]",[0.05268051078125009],[1.0229668885469438],"[-0.33764825140625, 0.06391966609375001]",False,[0.0],7,0.2916666666666667
"[-0.33899535421875004, 0.066329465625]",[0.04149528046875008],[1.019112654030323],"[-0.32843801687499996, 0.065292073125]",False,[0.0],7,0.25925925925925924
"[-0.3121728425, 0.0638751075]",[0.03605857750000007],[1.0635160446166991],"[-0.3020008950000001, 0.06297364750000001]",False,[0.0],3,0.2
"[-0.30327584812500014, 0.0659472675]",[0.04926523500000005],[1.0354084551334384],"[-0.29278993875000003, 0.064715696875]",False,[0.0],5,0.3333333333333333
"[-0.2933667400274659, 0.0676906225265503]",[0.42371081882568373],[1.0663171677093488],"[-0.2831011869744873, 0.05709790242431641]",False,[0.0],16,0.8
"[-0.2832928618798828, 0.05547308262451171]",[0.33606476563232435],[1.0899130062432958],"[-0.2748652365405273, 0.0470714571142578]",False,[0.0],13,0.5909090909090909
"[-0.2721036895877075, 0.0466036680303955]",[0.4038346993814088],[1.0575577575335045],"[-0.2651855140435791, 0.03650779575439453]",False,[0.0],16,0.64
"[-0.2696816675, 0.03886503000000001]",[0.2818750550000001],[1.1108923912048339],"[-0.2638390825, 0.0318182075]",False,[0.0],3,0.07317073170731707
"[-0.26170583545166015, 0.033986874296875]",[0.214954489951172],[1.063269447372295],"[-0.25655458979492185, 0.028612958608398457]",False,[0.0],13,0.3170731707317073
"[-0.25840547714324946, 0.022275970586547865]",[0.23499759051132213],[1.1179980862434602],"[-0.2551546809664917, 0.01640097211380005]",False,[0.0],17,0.38636363636363635
"[-0.2520300213323975, 0.01148359194976806]",[0.18595361579071057],[1.1555496106826468],"[-0.25044059361602783, 0.006834687300415041]",False,[0.0],16,0.34782608695652173
"[-0.25290846355392455, 0.0015626490280151398]",[0.10786655835510263],[1.1742548904148862],"[-0.25280228309295655, -0.0011339569723784193]",False,[0.0],17,0.2537313432835821
"[-0.25324753874999995, -0.001966255]",[0.52021595125],[1.195661759376526],"[-0.2542557525, -0.014971650000000005]",False,[0.0],4,0.07407407407407407
"[-0.254608105, -0.01566071]",[0.46456856750000014],[1.2377907395362855],"[-0.2577332575, -0.02727492]",False,[0.0],4,0.4
"[-0.25697076, -0.02217036]",[0.24319967000000003],[1.2557342529296875],"[-0.26084226, -0.02825034]",False,[0.0],1,0.09090909090909091
"[-0.26282474, -0.024905085]",[0.3602659450000001],[1.2293354511260985],"[-0.267289875, -0.033911764999999996]",False,[0.0],2,0.2
"[-0.26553375, -0.03146535]",[0.15580611000000005],[1.2699543952941896],"[-0.27077597, -0.03536046]",False,[0.0],1,0.14285714285714285
"[-0.27077597, -0.03536046]",[0.16822827000000007],[1.2783658981323243],"[-0.27665794, -0.03956616]",False,[0.0],1,0.1
"[-0.27665794, -0.03956616]",[-0.06171600999999997],[1.2752800941467286],"[-0.2829063, -0.03802329]",False,[0.0],1,0.1
"[-0.2829063, -0.03802329]",[0.024678070000000045],[1.276513957977295],"[-0.28902292, -0.0386402]",False,[0.0],1,0.09090909090909091
"[-0.29495323000000007, -0.03391397]",[-0.031844309999999994],[1.2654693603515625],"[-0.30033708000000003, -0.03311795]",False,[0.0],1,0.07692307692307693
"[-0.30033708000000003, -0.03311795]",[-0.18917305],[1.2560107231140138],"[-0.30538368000000005, -0.02838862]",False,[0.0],1,0.05
"[-0.3047018575000001, -0.023025185]",[0.1696600125000001],[1.149578022956848],"[-0.3086120825000001, -0.027266655]",False,[0.0],3,0.12
"[-0.30963206000000004, -0.02288008]",[-0.18839046],[1.2355742454528809],"[-0.3130417, -0.018170359999999997]",False,[0.0],1,0.04
"[-0.3145762347265625, -0.012494425078125005]",[0.19456508476562512],[1.1750285230576991],"[-0.3168347658203125, -0.017358524960937496]",False,[0.0],9,0.3333333333333333
"[-0.3155787, -0.01122761]",[-0.23484044000000004],[1.2099467277526859],"[-0.31706202, -0.005356609999999998]",False,[0.0],1,0.037037037037037035
"[-0.3169874965625, -0.0017913185937500006]",[0.022220188125000075],[1.188308630883694],"[-0.3173037353125, -0.0023468471875000008]",False,[0.0],7,0.3181818181818182
"[-0.31748477750000004, -0.0011925824999999973]",[-0.1701474325],[1.1870312690734868],"[-0.31744875, 0.003061086250000006]",False,[0.0],4,0.18181818181818182
"[-0.3112938537178421, 0.004719658898625379]",[0.09145283755096445],[1.1874179198486676],"[-0.3106606514038658, 0.0024333536248922084]",False,[0.0],22,0.5641025641025641
"[-0.3157177, 0.009063959999999998]",[-0.054814800000000025],[1.1783650398254395],"[-0.31419444, 0.010434269999999999]",False,[0.0],1,0.02564102564102564
"[-0.31670536000000005, 0.01571198999999999]",[0.1922182950000001],[1.1287461519241333],"[-0.31444774750000004, 0.010906607499999995]",False,[0.0],3,0.23076923076923078
"[-0.31482908990234376, 0.013503975761718742]",[0.40374183384765633],[1.1151717279106375],"[-0.3132068153125, 0.003410392382812504]",False,[0.0],10,0.7692307692307693
"[-0.31092894, 0.008095980000000004]",[-0.08699619000000003],[1.1786917686462404],"[-0.30951762000000005, 0.010270829999999998]",False,[0.0],1,0.02564102564102564
"[-0.3040830711338068, 0.01166648285089492]",[0.18675948998115433],[1.1261830803072825],"[-0.3024654169994236, 0.006997523573074345]",False,[0.0],24,0.6
"[-0.30074729817546014, 0.001951210931823386]",[-0.03961857361317123],[1.1354003076638892],"[-0.30038229583821924, 0.002941678874350437]",False,[0.0],64,0.6153846153846154
"[-0.3011612171693233, -0.003121269530353764]",[-0.018933667465475805],[1.1199901168689588],"[-0.30163543294805184, -0.002647971864627695]",False,[0.0],45,0.5555555555555556
"[-0.36741230734374997, -0.05245962953125]",[-0.6059823925000001],[1.16209489107132],"[-0.3750178409375, -0.0376844025]",False,[0.0],7,0.03825136612021858
"[-0.37280455, -0.03581235]",[-0.7947402450000001],[1.1787188529968264],"[-0.37749487, -0.016318794999999997]",False,[0.0],2,0.06060606060606061
"[-0.37883197874999996, -0.013617564375000004]",[-0.17574868937500002],[1.1986564934253696],"[-0.38077647125, -0.009223826875]",False,[0.0],5,0.11904761904761904
"[-0.38107854, 0.00750554]",[-0.54542083],[1.078391170501709],"[-0.37915045, 0.021141050000000015]",False,[0.0],1,0.03571428571428571
"[-0.37672605625, 0.02767938500000002]",[-0.28214823499999997],[1.0746750831604004],"[-0.37192114875000004, 0.03473308625]",False,[0.0],4,0.11428571428571428
"[-0.37404321500000004, 0.037368087499999994]",[-0.1768514625],[1.0769443988800047],"[-0.3678284975, 0.04178944499999999]",False,[0.0],3,0.08333333333333333
"[-0.368997405, 0.045187919999999986]",[-0.04752853000000003],[1.0335281610488891],"[-0.36170396250000003, 0.04637616999999999]",False,[0.0],3,0.10344827586206896
"[-0.36284391968749996, 0.0469447484814453]",[0.13879458480224618],[1.0462744435761122],"[-0.35551784638916, 0.04347490483886717]",False,[0.0],13,0.4482758620689655
"[-0.3385912, 0.05130222500000001]",[0.16267390500000012],[1.0230911016464233],"[-0.330599745, 0.047235339999999994]",False,[0.0],3,0.10344827586206896
"[-0.33408910802734376, 0.04231454158203123]",[0.17037899429687509],[1.0871779486536979],"[-0.32754600019531255, 0.03805503904296875]",False,[0.0],10,0.3448275862068966
"[-0.323652625, 0.035998585]",[0.11361912000000009],[1.087977695465088],"[-0.318044365, 0.033158125]",False,[0.0],2,0.08695652173913043
"[-0.31644976786132817, 0.03421917325195313]",[0.36374010013671887],[1.0993801152333615],"[-0.31145967865234375, 0.025125650439453133]",False,[0.0],11,0.2972972972972973
"[-0.312606075, 0.026534257500000012]",[0.1740403700000001],[1.098233389854431],"[-0.3085926700000001, 0.022183237500000015]",False,[0.0],3,0.10714285714285714
"[-0.3063275725494386, 0.024106660513610857]",[0.24900826220489514],[1.0977424022072226],"[-0.3028025036581422, 0.017881534639587398]",False,[0.0],16,0.38095238095238093
"[-0.30158549950089836, 0.001545387290219748]",[0.12527355524425537],[1.119734946177327],"[-0.30150529097160783, -0.0015864594349348435]",False,[0.0],33,0.3173076923076923
"[-0.3020069870022584, -0.007030644816284182]",[0.35094812630249034],[1.1725881998660044],"[-0.30359988306823743, -0.015804307359924316]",False,[0.0],16,0.19753086419753085
"[-0.30802557875000014, -0.016721599999999996]",[0.2660195112500001],[1.2216468691825868],"[-0.311055685, -0.023372051249999998]",False,[0.0],4,0.13333333333333333
"[-0.314240416796875, -0.025711536259765626]",[0.010529548505859451],[1.2347766013816],"[-0.3183683197753906, -0.0259747903515625]",False,[0.0],11,0.39285714285714285
"[-0.31905004238281254, -0.02478479453125]",[-0.04883132515625001],[1.2204819656908512],"[-0.32295048167968754, -0.0235639990625]",False,[0.0],9,0.32142857142857145
"[-0.3237848037268066, -0.025899082864379884]",[0.03729121138641366],[1.2469211276620626],"[-0.32797838428558346, -0.026831381885986327]",False,[0.0],16,0.37209302325581395
"[-0.32859915727416994, -0.025076129853515625]",[0.067727729696045],[1.2152169917710127],"[-0.33270169236694336, -0.02676932721801758]",False,[0.0],14,0.32558139534883723
"[-0.3333442200480843, -0.02748477524116516]",[0.002225396891212513],[1.2431697956229983],"[-0.33774474617572786, -0.027540408483104704]",False,[0.0],20,0.4
"[-0.33858195, -0.021582335]",[-0.157086375],[1.1325954914093015],"[-0.34182566, -0.017655195]",False,[0.0],2,0.04
"[-0.3441679992919796, -0.012700067525363195]",[0.12102724723787506],[1.2040752068220446],"[-0.3463613753067155, -0.015725776552485797]",False,[0.0],34,0.5074626865671642
"[-0.346898482109375, -0.011950406757812506]",[-0.227228966640625],[1.1696185961365704],"[-0.348507612109375, -0.006269654531250002]",False,[0.0],9,0.13432835820895522
"[-0.3438475963785301, -0.0034160511694374535]",[-0.06028476759765115],[1.0939339732014393],"[-0.34431375426732136, -0.001908947355421034]",False,[0.0],77,0.7475728155339806
"[-0.3478650373925781, -0.0023083167285156275]",[-0.11781218455078127],[1.092370916623622],"[-0.34807729302734375, 0.0006370160289062513]",False,[0.0],11,0.10679611650485436
"[-0.3473200604106105, 0.0028793351215448907]",[0.03266599371326432],[1.0711921366351738],"[-0.3469029270122193, 0.002062695434868757]",False,[0.0],81,0.7363636363636363
"[-0.3472448259765625, 0.008975868945312509]",[-0.17591043171874998],[1.1515339452773334],"[-0.3455741165234375, 0.01337361871093749]",False,[0.0],9,0.08181818181818182
"[-0.34647163403102976, 0.017060151734285583]",[0.08408465969986488],[1.0562080902066615],"[-0.343854120403495, 0.014958045061001176]",False,[0.0],41,0.4823529411764706
"[-0.34133079692379, 0.018980050710983267]",[0.25205585848373424],[1.107791606569299],"[-0.33863004609210967, 0.012678665174713135]",False,[0.0],19,0.2235294117647059
"[-0.33550682050877156, 0.015559597736975028]",[0.12183969983650439],[1.0756636811561902],"[-0.33317976364304436, 0.012513596725890194]",False,[0.0],49,0.5568181818181818
